area,avg_circuity,avg_edge_length,avg_street_length,edge_count,edge_density_km,geoid,k_0_count,k_0_proportion,k_10_count,k_10_proportion,k_11_count,k_11_proportion,k_12_count,k_12_proportion,k_13_count,k_13_proportion,k_14_count,k_14_proportion,k_15_count,k_15_proportion,k_16_count,k_16_proportion,k_17_count,k_17_proportion,k_18_count,k_18_proportion,k_19_count,k_19_proportion,k_1_count,k_1_proportion,k_20_count,k_20_proportion,k_21_count,k_21_proportion,k_22_count,k_22_proportion,k_23_count,k_23_proportion,k_24_count,k_24_proportion,k_25_count,k_25_proportion,k_26_count,k_26_proportion,k_27_count,k_27_proportion,k_28_count,k_28_proportion,k_29_count,k_29_proportion,k_2_count,k_2_proportion,k_30_count,k_30_proportion,k_31_count,k_31_proportion,k_32_count,k_32_proportion,k_33_count,k_33_proportion,k_34_count,k_34_proportion,k_35_count,k_35_proportion,k_36_count,k_36_proportion,k_37_count,k_37_proportion,k_38_count,k_38_proportion,k_39_count,k_39_proportion,k_3_count,k_3_proportion,k_40_count,k_40_proportion,k_41_count,k_41_proportion,k_42_count,k_42_proportion,k_43_count,k_43_proportion,k_44_count,k_44_proportion,k_45_count,k_45_proportion,k_46_count,k_46_proportion,k_47_count,k_47_proportion,k_48_count,k_48_proportion,k_49_count,k_49_proportion,k_4_count,k_4_proportion,k_50_count,k_50_proportion,k_51_count,k_51_proportion,k_52_count,k_52_proportion,k_53_count,k_53_proportion,k_54_count,k_54_proportion,k_55_count,k_55_proportion,k_56_count,k_56_proportion,k_57_count,k_57_proportion,k_58_count,k_58_proportion,k_59_count,k_59_proportion,k_5_count,k_5_proportion,k_60_count,k_60_proportion,k_61_count,k_61_proportion,k_62_count,k_62_proportion,k_63_count,k_63_proportion,k_64_count,k_64_proportion,k_65_count,k_65_proportion,k_66_count,k_66_proportion,k_67_count,k_67_proportion,k_68_count,k_68_proportion,k_69_count,k_69_proportion,k_6_count,k_6_proportion,k_70_count,k_70_proportion,k_7_count,k_7_proportion,k_8_count,k_8_proportion,k_9_count,k_9_proportion,k_avg,k_counts,k_proportion,name,node_count,node_density_km,self_loop_proportion,time,total_edge_length,total_street_length
109044369,1.083926594293294,110.64697498962536,110.64697498962536,15800,16032.209832275528,61705,0,0.0,,,,,,,,,,,,,,,,,,,,,1446,0.2350837262233783,,,,,,,,,,,,,,,,,,,,,5,0.0008128759551292473,,,,,,,,,,,,,,,,,,,,,3756,0.6106324174930906,,,,,,,,,,,,,,,,,,,,,877,0.14257844252966997,,,,,,,,,,,,,,,,,,,,,64,0.010404812225654364,,,,,,,,,,,,,,,,,,,,,2.0,0.0003251503820516989,,,0.0,0.0,1.0,0.00016257519102584944,,,2.6941960656803774,"{0: 0, 1: 1446, 2: 5, 3: 3756, 4: 877, 5: 64, 6: 2, 7: 0, 8: 1}","{0: 0.0, 1: 0.2350837262233783, 2: 0.0008128759551292473, 3: 0.6106324174930906, 4: 0.14257844252966997, 5: 0.010404812225654364, 6: 0.0003251503820516989, 7: 0.0, 8: 0.00016257519102584944}","Newark, OH Urbanized Area",6151,56.40823140532823,0.007594936708860759,2.437411308288574,1748222.2048360808,921105.5062857331
108804484,1.0832786065305313,120.26826368111755,120.26826368111755,18408,20347.490438372115,90028,0,0.0,,,,,,,,,,,,,,,,,,,,,1585,0.21971167174937623,,,,,,,,,,,,,,,,,,,,,68,0.009426115885777655,,,,,,,,,,,,,,,,,,,,,4077,0.565151095092875,,,,,,,,,,,,,,,,,,,,,1397,0.19365123371222623,,,,,,,,,,,,,,,,,,,,,80,0.011089548100914887,,,,,,,,,,,,,,,,,,,,,6.0,0.0008317161075686166,,,1.0,0.0001386193512614361,,,,,2.7700304962572777,"{0: 0, 1: 1585, 2: 68, 3: 4077, 4: 1397, 5: 80, 6: 6, 7: 1}","{0: 0.0, 1: 0.21971167174937623, 2: 0.009426115885777655, 3: 0.565151095092875, 4: 0.19365123371222623, 5: 0.011089548100914887, 6: 0.0008317161075686166, 7: 0.0001386193512614361}","Vallejo, CA Urbanized Area",7214,66.30241452181328,0.004074315514993481,3.2977802753448486,2213898.1978420117,1231962.8839584542
108380073,1.0676830358346192,119.14409958855451,119.14409958855451,18620,20469.2899066315,77743,0,0.0,,,,,,,,,,,,,,,,,,,,,878,0.1360818350898946,,,,,,,,,,,,,,,,,,,,,2,0.00030998140111593303,,,,,,,,,,,,,,,,,,,,,3726,0.5774953502789832,,,,,,,,,,,,,,,,,,,,,1771,0.2744885306881587,,,,,,,,,,,,,,,,,,,,,72,0.011159330440173589,,,,,,,,,,,,,,,,,,,,,3.0,0.00046497210167389957,,,,,,,,,3.0257284562926223,"{0: 0, 1: 878, 2: 2, 3: 3726, 4: 1771, 5: 72, 6: 3}","{0: 0.0, 1: 0.1360818350898946, 2: 0.00030998140111593303, 3: 0.5774953502789832, 4: 0.2744885306881587, 5: 0.011159330440173589, 6: 0.00046497210167389957}","St. Joseph, MO--KS Urbanized Area",6452,59.53123873610973,0.006766917293233083,3.1899189949035645,2218463.134338885,1180146.3892528543
107996225,1.0719756690668516,147.33633833505556,147.33633833505556,12465,17005.66346042621,46801,0,0.0,,,,,,,,,,,,,,,,,,,,,693,0.15045592705167174,,,,,,,,,,,,,,,,,,,,,10,0.0021710811984368217,,,,,,,,,,,,,,,,,,,,,2791,0.6059487624837169,,,,,,,,,,,,,,,,,,,,,1059,0.2299174989144594,,,,,,,,,,,,,,,,,,,,,50,0.010855405992184108,,,,,,,,,,,,,,,,,,,,,3.0,0.0006513243595310464,,,,,,,,,2.9504993486756406,"{0: 0, 1: 693, 2: 10, 3: 2791, 4: 1059, 5: 50, 6: 3}","{0: 0.0, 1: 0.15045592705167174, 2: 0.0021710811984368217, 3: 0.6059487624837169, 4: 0.2299174989144594, 5: 0.010855405992184108, 6: 0.0006513243595310464}","Lake Jackson--Angleton, TX Urbanized Area",4606,42.649638910989715,0.00529482551143201,1.9304242134094238,1836547.4573464675,997925.7357340306
107715959,1.1118469737870678,165.72757574381473,165.72757574381473,8124,12499.269726064927,33598,0,0.0,,,,,,,,,,,,,,,,,,,,,467,0.15397296406198482,,,,,,,,,,,,,,,,,,,,,14,0.004615891856247939,,,,,,,,,,,,,,,,,,,,,2040,0.6726013847675568,,,,,,,,,,,,,,,,,,,,,416,0.13715792944279592,,,,,,,,,,,,,,,,,,,,,95,0.03132212331025387,,,,,,,,,,,,,,,,,,,,,1.0,0.0003297065611605671,,,,,,,,,2.888229475766568,"{0: 0, 1: 467, 2: 14, 3: 2040, 4: 416, 5: 95, 6: 1}","{0: 0.0, 1: 0.15397296406198482, 2: 0.004615891856247939, 3: 0.6726013847675568, 4: 0.13715792944279592, 5: 0.03132212331025387, 6: 0.0003297065611605671}","Glens Falls, NY Urbanized Area",3033,28.157387523235997,0.022525849335302807,1.4244134426116943,1346370.8253427509,710723.7144630712
107142930,1.0817753632364107,151.13800554249175,151.13800554249175,10581,14925.774725827501,48826,0,0.0,,,,,,,,,,,,,,,,,,,,,1018,0.2408327418973267,,,,,,,,,,,,,,,,,,,,,9,0.0021291696238466998,,,,,,,,,,,,,,,,,,,,,2432,0.5753489472439082,,,,,,,,,,,,,,,,,,,,,731,0.17293588833688195,,,,,,,,,,,,,,,,,,,,,37,0.008753252898036433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.706647740714455,"{0: 0, 1: 1018, 2: 9, 3: 2432, 4: 731, 5: 37}","{0: 0.0, 1: 0.2408327418973267, 2: 0.0021291696238466998, 3: 0.5753489472439082, 4: 0.17293588833688195, 5: 0.008753252898036433}","Lee's Summit, MO Urbanized Area",4227,39.45197317265824,0.005387014459880919,1.8101894855499268,1599191.2366451053,866479.7357526316
106715316,1.0625983744905885,135.97800145896574,135.97800145896574,13475,17170.014936371113,34786,0,0.0,,,,,,,,,,,,,,,,,,,,,961,0.19375,,,,,,,,,,,,,,,,,,,,,10,0.0020161290322580645,,,,,,,,,,,,,,,,,,,,,2894,0.5834677419354839,,,,,,,,,,,,,,,,,,,,,1057,0.21310483870967742,,,,,,,,,,,,,,,,,,,,,38,0.007661290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8389112903225806,"{0: 0, 1: 961, 2: 10, 3: 2894, 4: 1057, 5: 38}","{0: 0.0, 1: 0.19375, 2: 0.0020161290322580645, 3: 0.5834677419354839, 4: 0.21310483870967742, 5: 0.007661290322580645}","Greeley, CO Urbanized Area",4960,46.478801599575455,0.0031910946196660483,2.1940524578094482,1832303.5696595632,969350.0502293819
105848037,1.0894323027186747,170.66933974824698,170.66933974824698,7092,11435.138447532736,92674,0,0.0,,,,,,,,,,,,,,,,,,,,,383,0.1457936810049486,,,,,,,,,,,,,,,,,,,,,19,0.00723258469737343,,,,,,,,,,,,,,,,,,,,,1691,0.6437000380662352,,,,,,,,,,,,,,,,,,,,,498,0.18956985154168252,,,,,,,,,,,,,,,,,,,,,35,0.013323182337266844,,,,,,,,,,,,,,,,,,,,,1.0,0.00038066235249333843,,,,,,,,,2.9185382565664257,"{0: 0, 1: 383, 2: 19, 3: 1691, 4: 498, 5: 35, 6: 1}","{0: 0.0, 1: 0.1457936810049486, 2: 0.00723258469737343, 3: 0.6437000380662352, 4: 0.18956985154168252, 5: 0.013323182337266844, 6: 0.00038066235249333843}","Watertown, NY Urbanized Area",2627,24.818599139443652,0.008601240834743373,1.4629437923431396,1210386.9574945676,641654.5307514223
105566623,1.0902249905648251,128.74068692579556,128.74068692579556,10379,12657.405831792425,35866,0,0.0,,,,,,,,,,,,,,,,,,,,,1181,0.2782752120640905,,,,,,,,,,,,,,,,,,,,,4,0.000942507068803016,,,,,,,,,,,,,,,,,,,,,2472,0.5824693685202639,,,,,,,,,,,,,,,,,,,,,572,0.1347785108388313,,,,,,,,,,,,,,,,,,,,,13,0.003063147973609802,,,,,,,,,,,,,,,,,,,,,2.0,0.000471253534401508,,,,,,,,,2.5848256361922712,"{0: 0, 1: 1181, 2: 4, 3: 2472, 4: 572, 5: 13, 6: 2}","{0: 0.0, 1: 0.2782752120640905, 2: 0.000942507068803016, 3: 0.5824693685202639, 4: 0.1347785108388313, 5: 0.003063147973609802, 6: 0.000471253534401508}","Guayama, PR Urbanized Area",4244,40.20210062038264,0.002023316311783409,1.68013596534729,1336199.5896028322,689158.72755792
104451543,1.056161569101833,141.67800827472308,141.67800827472308,10873,14748.130470136415,05869,0,0.0,,,,,,,,,,,,,,,,,,,,,715,0.18673282841472968,,,,,,,,,,,,,,,,,,,,,4,0.0010446591799425438,,,,,,,,,,,,,,,,,,,,,1930,0.5040480543222774,,,,,,,,,,,,,,,,,,,,,1147,0.2995560198485244,,,,,,,,,,,,,,,,,,,,,33,0.008618438234525986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9422825803081745,"{0: 0, 1: 715, 2: 4, 3: 1930, 4: 1147, 5: 33}","{0: 0.0, 1: 0.18673282841472968, 2: 0.0010446591799425438, 3: 0.5040480543222774, 4: 0.2995560198485244, 5: 0.008618438234525986}","Bay City, MI Urbanized Area",3829,36.65814683082279,0.004966430607927895,1.566124439239502,1540464.983971064,796903.7439674517
103644125,1.082918776433891,176.32923555480673,176.32923555480673,7413,12611.700114866928,42967,0,0.0,,,,,,,,,,,,,,,,,,,,,756,0.24860243341006247,,,,,,,,,,,,,,,,,,,,,4,0.0013153567905294311,,,,,,,,,,,,,,,,,,,,,1834,0.6030910884577442,,,,,,,,,,,,,,,,,,,,,425,0.13975665899375206,,,,,,,,,,,,,,,,,,,,,19,0.006247944755014798,,,,,,,,,,,,,,,,,,,,,3.0,0.0009865175928970734,,,,,,,,,2.6566918776718187,"{0: 0, 1: 756, 2: 4, 3: 1834, 4: 425, 5: 19, 6: 3}","{0: 0.0, 1: 0.24860243341006247, 2: 0.0013153567905294311, 3: 0.6030910884577442, 4: 0.13975665899375206, 5: 0.006247944755014798, 6: 0.0009865175928970734}","Jefferson City, MO Urbanized Area",3041,29.340785114448117,0.004451639012545528,1.4865243434906006,1307128.6231677823,719595.2164896738
102887133,1.0848274465485517,166.4310265975654,166.4310265975654,7899,12777.483838471511,19801,0,0.0,,,,,,,,,,,,,,,,,,,,,617,0.19896807481457596,,,,,,,,,,,,,,,,,,,,,2,0.0006449532408900354,,,,,,,,,,,,,,,,,,,,,2058,0.6636568848758465,,,,,,,,,,,,,,,,,,,,,408,0.13157046114156723,,,,,,,,,,,,,,,,,,,,,16,0.0051596259271202835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7433086101257658,"{0: 0, 1: 617, 2: 2, 3: 2058, 4: 408, 5: 16}","{0: 0.0, 1: 0.19896807481457596, 2: 0.0006449532408900354, 3: 0.6636568848758465, 4: 0.13157046114156723, 5: 0.0051596259271202835}","Conway, AR Urbanized Area",3101,30.139823217738996,0.0035447525003164957,1.276845932006836,1314638.679094169,692019.4269357732
102852315,1.0713266225542333,124.04160678749803,124.04160678749803,14967,18050.45155073547,06868,0,0.0,,,,,,,,,,,,,,,,,,,,,1217,0.214109781843772,,,,,,,,,,,,,,,,,,,,,26,0.004574243490499648,,,,,,,,,,,,,,,,,,,,,3365,0.5920126671358198,,,,,,,,,,,,,,,,,,,,,1039,0.18279380717804364,,,,,,,,,,,,,,,,,,,,,35,0.006157635467980296,,,,,,,,,,,,,,,,,,,,,2.0,0.0003518648838845883,,,,,,,,,2.7633708655876146,"{0: 0, 1: 1217, 2: 26, 3: 3365, 4: 1039, 5: 35, 6: 2}","{0: 0.0, 1: 0.214109781843772, 2: 0.004574243490499648, 3: 0.5920126671358198, 4: 0.18279380717804364, 5: 0.006157635467980296, 6: 0.0003518648838845883}","Bend, OR Urbanized Area",5684,55.26370505126695,0.004743769626511659,2.7005648612976074,1856530.728788483,968292.1257408585
102400177,1.0763172813026907,152.31578721325903,152.31578721325903,9317,13858.630239144355,67807,0,0.0,,,,,,,,,,,,,,,,,,,,,712,0.197393956196285,,,,,,,,,,,,,,,,,,,,,8,0.0022179096201829776,,,,,,,,,,,,,,,,,,,,,2342,0.6492930413085667,,,,,,,,,,,,,,,,,,,,,524,0.14527308012198503,,,,,,,,,,,,,,,,,,,,,21,0.005822012752980316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.759911283615193,"{0: 0, 1: 712, 2: 8, 3: 2342, 4: 524, 5: 21}","{0: 0.0, 1: 0.197393956196285, 2: 0.0022179096201829776, 3: 0.6492930413085667, 4: 0.14527308012198503, 5: 0.005822012752980316}","Pascagoula, MS Urbanized Area",3607,35.224548488817554,0.0034345819469786413,1.8502368927001953,1419126.1894659344,756059.6178874503
102376410,1.1017349011719062,116.63409084952978,116.63409084952978,13227,15069.087885253355,46126,0,0.0,,,,,,,,,,,,,,,,,,,,,1156,0.21923003982552627,,,,,,,,,,,,,,,,,,,,,41,0.007775459890005689,,,,,,,,,,,,,,,,,,,,,3026,0.573866868955054,,,,,,,,,,,,,,,,,,,,,965,0.18300777545989,,,,,,,,,,,,,,,,,,,,,84,0.01593021050635312,,,,,,,,,,,,,,,,,,,,,1.0,0.00018964536317087047,,,,,,,,,2.7692015930210507,"{0: 0, 1: 1156, 2: 41, 3: 3026, 4: 965, 5: 84, 6: 1}","{0: 0.0, 1: 0.21923003982552627, 2: 0.007775459890005689, 3: 0.573866868955054, 4: 0.18300777545989, 5: 0.01593021050635312, 6: 0.00018964536317087047}","Lafayette--Louisville--Erie, CO Urbanized Area",5273,51.50600611996455,0.010357601874952748,2.637941360473633,1542719.1196667305,846273.614279944
102304200,1.0890839412652307,117.58593288810253,117.58593288810253,15395,17694.63459772266,28657,0,0.0,,,,,,,,,,,,,,,,,,,,,1780,0.27188025049641057,,,,,,,,,,,,,,,,,,,,,118,0.018023522223919352,,,,,,,,,,,,,,,,,,,,,3574,0.5458988849854896,,,,,,,,,,,,,,,,,,,,,988,0.15090881319688407,,,,,,,,,,,,,,,,,,,,,84,0.012830303956010387,,,,,,,,,,,,,,,,,,,,,3.0,0.00045822514128608525,,,,,,,,,2.6161600733160224,"{0: 0, 1: 1780, 2: 118, 3: 3574, 4: 988, 5: 84, 6: 3}","{0: 0.0, 1: 0.27188025049641057, 2: 0.018023522223919352, 3: 0.5458988849854896, 4: 0.15090881319688407, 5: 0.012830303956010387, 6: 0.00045822514128608525}","Fairfield, CA Urbanized Area",6547,63.99541758793872,0.00441701851250406,2.78973126411438,1810235.4368123384,1012863.1165466363
101152649,1.091664021789012,149.0933183692874,149.0933183692874,6981,10289.601565807689,43669,0,0.0,,,,,,,,,,,,,,,,,,,,,1019,0.3368595041322314,,,,,,,,,,,,,,,,,,,,,10,0.003305785123966942,,,,,,,,,,,,,,,,,,,,,1618,0.5348760330578513,,,,,,,,,,,,,,,,,,,,,355,0.11735537190082644,,,,,,,,,,,,,,,,,,,,,23,0.007603305785123967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.455537190082645,"{0: 0, 1: 1019, 2: 10, 3: 1618, 4: 355, 5: 23}","{0: 0.0, 1: 0.3368595041322314, 2: 0.003305785123966942, 3: 0.5348760330578513, 4: 0.11735537190082644, 5: 0.007603305785123967}","Kailua (Honolulu County)--Kaneohe, HI Urbanized Area",3025,29.905296894399672,0.004154132645752757,1.1548824310302734,1040820.4555359954,563265.2840232993
100976610,1.0616869570333296,139.0682412606085,139.0682412606085,10128,13948.607974534327,56656,0,0.0,,,,,,,,,,,,,,,,,,,,,431,0.12226950354609929,,,,,,,,,,,,,,,,,,,,,2,0.0005673758865248227,,,,,,,,,,,,,,,,,,,,,2098,0.595177304964539,,,,,,,,,,,,,,,,,,,,,973,0.27602836879432624,,,,,,,,,,,,,,,,,,,,,21,0.005957446808510639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.042836879432624,"{0: 0, 1: 431, 2: 2, 3: 2098, 4: 973, 5: 21}","{0: 0.0, 1: 0.12226950354609929, 2: 0.0005673758865248227, 3: 0.595177304964539, 4: 0.27602836879432624, 5: 0.005957446808510639}","Michigan City--La Porte, IN--MI Urbanized Area",3525,34.9090744876462,0.00315955766192733,1.5690608024597168,1408483.1474874427,725388.5565516633
100557006,1.0651013264921556,119.47550347300952,119.47550347300952,11210,13319.016219838892,89650,0,0.0,,,,,,,,,,,,,,,,,,,,,729,0.17291271347248577,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,2614,0.6200189753320683,,,,,,,,,,,,,,,,,,,,,846,0.20066413662239088,,,,,,,,,,,,,,,,,,,,,27,0.006404174573055028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8676470588235294,"{0: 0, 1: 729, 2: 0, 3: 2614, 4: 846, 5: 27}","{0: 0.0, 1: 0.17291271347248577, 2: 0.0, 3: 0.6200189753320683, 4: 0.20066413662239088, 5: 0.006404174573055028}","Uniontown--Connellsville, PA Urbanized Area",4216,41.92646706287178,0.0023193577163247102,1.8804960250854492,1339320.3939324368,711803.4517352629
100311942,1.0782659444066844,116.23501018382234,116.23501018382234,16961,19653.313139205406,07921,0,0.0,,,,,,,,,,,,,,,,,,,,,1063,0.1696998722860792,,,,,,,,,,,,,,,,,,,,,66,0.01053639846743295,,,,,,,,,,,,,,,,,,,,,3822,0.6101532567049809,,,,,,,,,,,,,,,,,,,,,1255,0.20035121328224775,,,,,,,,,,,,,,,,,,,,,55,0.008780332056194126,,,,,,,,,,,,,,,,,,,,,2.0,0.00031928480204342275,,,1.0,0.00015964240102171138,,,,,2.869572158365262,"{0: 0, 1: 1063, 2: 66, 3: 3822, 4: 1255, 5: 55, 6: 2, 7: 1}","{0: 0.0, 1: 0.1696998722860792, 2: 0.01053639846743295, 3: 0.6101532567049809, 4: 0.20035121328224775, 5: 0.008780332056194126, 6: 0.00031928480204342275, 7: 0.00015964240102171138}","Bismarck, ND Urbanized Area",6264,62.445207171844004,0.004952538175815105,2.8785297870635986,1971462.0077278106,1052538.754137328
100171547,1.0807208488080564,135.39022267943662,135.39022267943662,13964,18873.513748326688,80362,0,0.0,,,,,,,,,,,,,,,,,,,,,915,0.17983490566037735,,,,,,,,,,,,,,,,,,,,,13,0.0025550314465408804,,,,,,,,,,,,,,,,,,,,,2827,0.55562106918239,,,,,,,,,,,,,,,,,,,,,1218,0.23938679245283018,,,,,,,,,,,,,,,,,,,,,108,0.02122641509433962,,,,,,,,,,,,,,,,,,,,,5.0,0.0009827044025157233,,,2.0,0.00039308176100628933,,,,,2.924135220125786,"{0: 0, 1: 915, 2: 13, 3: 2827, 4: 1218, 5: 108, 6: 5, 7: 2}","{0: 0.0, 1: 0.17983490566037735, 2: 0.0025550314465408804, 3: 0.55562106918239, 4: 0.23938679245283018, 5: 0.02122641509433962, 6: 0.0009827044025157233, 7: 0.00039308176100628933}","Seaside--Monterey, CA Urbanized Area",5088,50.792866361542764,0.012102549412775708,2.149818181991577,1890589.069495653,1016196.4027915794
100115376,1.0579835780068891,135.8644934270288,135.8644934270288,11133,15108.362628764553,97939,0,0.0,,,,,,,,,,,,,,,,,,,,,854,0.20304327151688065,,,,,,,,,,,,,,,,,,,,,17,0.004041844983357109,,,,,,,,,,,,,,,,,,,,,2466,0.5863052781740371,,,,,,,,,,,,,,,,,,,,,838,0.19923918212077985,,,,,,,,,,,,,,,,,,,,,31,0.007370423204945316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8038516405135523,"{0: 0, 1: 854, 2: 17, 3: 2466, 4: 838, 5: 31}","{0: 0.0, 1: 0.20304327151688065, 2: 0.004041844983357109, 3: 0.5863052781740371, 4: 0.19923918212077985, 5: 0.007370423204945316}","Yuba City, CA Urbanized Area",4206,42.01152877855645,0.00125752268031977,1.8967835903167725,1512579.4053231117,802659.6478302696
100014539,1.0642730792718746,115.18882215578769,115.18882215578769,14054,16186.283741981155,43291,0,0.0,,,,,,,,,,,,,,,,,,,,,773,0.15698619008935824,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,2746,0.557676685621446,,,,,,,,,,,,,,,,,,,,,1380,0.2802599512591389,,,,,,,,,,,,,,,,,,,,,25,0.005077173030056864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9764419171405363,"{0: 0, 1: 773, 2: 0, 3: 2746, 4: 1380, 5: 25}","{0: 0.0, 1: 0.15698619008935824, 2: 0.0, 3: 0.557676685621446, 4: 0.2802599512591389, 5: 0.005077173030056864}","Johnstown, PA Urbanized Area",4924,49.232842037096226,0.0015653906361178312,2.0585098266601562,1618863.7065774403,837069.9336983154
99654304,1.089274074001534,145.85203840762182,145.85203840762182,8535,12491.654628474975,93916,0,0.0,,,,,,,,,,,,,,,,,,,,,746,0.21199204319408924,,,,,,,,,,,,,,,,,,,,,42,0.011935208866155157,,,,,,,,,,,,,,,,,,,,,2094,0.5950554134697357,,,,,,,,,,,,,,,,,,,,,586,0.1665245808468315,,,,,,,,,,,,,,,,,,,,,51,0.014492753623188406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7595907928388748,"{0: 0, 1: 746, 2: 42, 3: 2094, 4: 586, 5: 51}","{0: 0.0, 1: 0.21199204319408924, 2: 0.011935208866155157, 3: 0.5950554134697357, 4: 0.1665245808468315, 5: 0.014492753623188406}","West Bend, WI Urbanized Area",3519,35.31207242187954,0.014294083186877563,1.5739529132843018,1244847.1478090521,667895.0167954868
98751265,1.0787941150092417,130.13327376845027,130.13327376845027,12612,16619.947590217653,84630,0,0.0,,,,,,,,,,,,,,,,,,,,,1156,0.23018717642373557,,,,,,,,,,,,,,,,,,,,,227,0.045201115093588214,,,,,,,,,,,,,,,,,,,,,2839,0.5653126244524094,,,,,,,,,,,,,,,,,,,,,758,0.1509358821186778,,,,,,,,,,,,,,,,,,,,,42,0.008363201911589008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6620868180007964,"{0: 0, 1: 1156, 2: 227, 3: 2839, 4: 758, 5: 42}","{0: 0.0, 1: 0.23018717642373557, 2: 0.045201115093588214, 3: 0.5653126244524094, 4: 0.1509358821186778, 5: 0.008363201911589008}","Staunton--Waynesboro, VA Urbanized Area",5022,50.85504474297114,0.005550269584522677,2.922724962234497,1641240.8487676948,858612.6772888162
97903505,1.0609610132352536,169.17254929373192,169.17254929373192,8017,13852.990530705196,27118,0,0.0,,,,,,,,,,,,,,,,,,,,,479,0.163481228668942,,,,,,,,,,,,,,,,,,,,,3,0.0010238907849829352,,,,,,,,,,,,,,,,,,,,,1788,0.6102389078498294,,,,,,,,,,,,,,,,,,,,,630,0.2150170648464164,,,,,,,,,,,,,,,,,,,,,28,0.00955631399317406,,,,,,,,,,,,,,,,,,,,,2.0,0.0006825938566552901,,,,,,,,,2.9081911262798634,"{0: 0, 1: 479, 2: 3, 3: 1788, 4: 630, 5: 28, 6: 2}","{0: 0.0, 1: 0.163481228668942, 2: 0.0010238907849829352, 3: 0.6102389078498294, 4: 0.2150170648464164, 5: 0.00955631399317406, 6: 0.0006825938566552901}","Elmira, NY Urbanized Area",2930,29.927427010912428,0.004739927653735812,1.230696201324463,1356256.3276878488,728115.2725206492
97085719,1.1150533665847089,118.4481237874773,118.4481237874773,12696,15489.583793532103,59275,0,0.0,,,,,,,,,,,,,,,,,,,,,1231,0.24347310126582278,,,,,,,,,,,,,,,,,,,,,14,0.002768987341772152,,,,,,,,,,,,,,,,,,,,,3161,0.6251977848101266,,,,,,,,,,,,,,,,,,,,,596,0.11787974683544304,,,,,,,,,,,,,,,,,,,,,51,0.010087025316455696,,,,,,,,,,,,,,,,,,,,,3.0,0.0005933544303797469,,,,,,,,,2.650118670886076,"{0: 0, 1: 1231, 2: 14, 3: 3161, 4: 596, 5: 51, 6: 3}","{0: 0.0, 1: 0.24347310126582278, 2: 0.002768987341772152, 3: 0.6251977848101266, 4: 0.11787974683544304, 5: 0.010087025316455696, 6: 0.0005933544303797469}","Morgantown, WV Urbanized Area",5056,52.07769023166013,0.007167611846250787,2.3736181259155273,1503817.3796058118,796595.6378073464
96848721,1.0580192723722555,124.88452886866008,124.88452886866008,13219,17045.64159515145,01792,0,0.0,,,,,,,,,,,,,,,,,,,,,733,0.15539537841848633,,,,,,,,,,,,,,,,,,,,,5,0.00105999576001696,,,,,,,,,,,,,,,,,,,,,2387,0.5060419758320966,,,,,,,,,,,,,,,,,,,,,1548,0.3281746873012508,,,,,,,,,,,,,,,,,,,,,40,0.00847996608013568,,,,,,,,,,,,,,,,,,,,,4.0,0.0008479966080135679,,,,,,,,,3.0358278566885732,"{0: 0, 1: 733, 2: 5, 3: 2387, 4: 1548, 5: 40, 6: 4}","{0: 0.0, 1: 0.15539537841848633, 2: 0.00105999576001696, 3: 0.5060419758320966, 4: 0.3281746873012508, 5: 0.00847996608013568, 6: 0.0008479966080135679}","Altoona, PA Urbanized Area",4717,48.70482491968066,0.003025947499810878,1.9513986110687256,1650848.5871148177,892861.1102126471
96779465,1.0885804317092163,158.94540619874576,158.94540619874576,6690,10987.297434115895,15184,0,0.0,,,,,,,,,,,,,,,,,,,,,493,0.18738122386925124,,,,,,,,,,,,,,,,,,,,,1,0.0003800836183960471,,,,,,,,,,,,,,,,,,,,,1693,0.6434815659445078,,,,,,,,,,,,,,,,,,,,,410,0.15583428354237933,,,,,,,,,,,,,,,,,,,,,32,0.012162675788673508,,,,,,,,,,,,,,,,,,,,,2.0,0.0007601672367920942,,,,,,,,,2.807297605473204,"{0: 0, 1: 493, 2: 1, 3: 1693, 4: 410, 5: 32, 6: 2}","{0: 0.0, 1: 0.18738122386925124, 2: 0.0003800836183960471, 3: 0.6434815659445078, 4: 0.15583428354237933, 5: 0.012162675788673508, 6: 0.0007601672367920942}","Chambersburg, PA Urbanized Area",2631,27.185519159462185,0.009566517189835576,1.1971168518066406,1063344.7674696092,549246.6763296364
