area,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,clustering_coefficient_avg,clustering_coefficient_weighted_avg,count_intersections,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,geoid,int_0_streets_count,int_0_streets_prop,int_10_streets_count,int_10_streets_prop,int_11_streets_count,int_11_streets_prop,int_12_streets_count,int_12_streets_prop,int_13_streets_count,int_13_streets_prop,int_14_streets_count,int_14_streets_prop,int_1_streets_count,int_1_streets_prop,int_2_streets_count,int_2_streets_prop,int_3_streets_count,int_3_streets_prop,int_4_streets_count,int_4_streets_prop,int_5_streets_count,int_5_streets_prop,int_6_streets_count,int_6_streets_prop,int_7_streets_count,int_7_streets_prop,int_8_streets_count,int_8_streets_prop,int_9_streets_count,int_9_streets_prop,intersection_density_km,k_avg,m,n,name,node_density_km,pagerank_max,pagerank_max_node,pagerank_min,pagerank_min_node,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportion,time
109756833,109.756833,2.913338187996866,0.036601921684245926,1.0836486061030333,0.03438922264700536,0.001007476153742809,4247,0.0009507565014548014,15987.134345916193,122.35529144085403,1754697.2345532877,67672,42,0.007646095030038231,,,,,,,,,,,1204,0.2191880575277626,154,0.028035681776806844,3245,0.590751866011287,835,0.1520116511924267,13,0.0023666484616785,,,,,,,,,38.69462960907409,5.221554705989441,14341,5493,"Parkersburg, WV--OH Urbanized Area",50.046997985082164,0.0008478203210486972,200567886,2.7632115944143154e-05,156271183,0.008228157032285056,8508.922390759117,126.460714130333,933912.3738525092,7385,2.667394866193337,"{0: 42, 1: 1204, 2: 154, 3: 3245, 4: 835, 5: 13}","{0: 0.007646095030038231, 1: 0.2191880575277626, 2: 0.028035681776806844, 3: 0.590751866011287, 4: 0.1520116511924267, 5: 0.0023666484616785}",3.681562900543213
109220114,109.220114,2.8953099730458454,0.04241515493416125,1.0745338596896061,0.04400119796346232,0.0016201903179545961,4304,0.0009260533154026475,16206.095815295284,123.45899647356308,1770031.632441474,73396,25,0.004492362982929021,,,,,,,,,,,1236,0.22210242587601078,194,0.0348607367475292,2985,0.5363881401617251,1088,0.19550763701707097,33,0.005929919137466307,4.0,0.0007187780772686433,,,,,,,39.40666093792944,5.15256064690027,14337,5565,"Rapid City, SD Urbanized Area",50.95215337350774,0.0009056917095621021,80838706,2.7198902645063433e-05,80807137,0.0042547255353281715,8642.667443323158,124.3680004510993,943953.1234238438,7590,2.7169811320754715,"{0: 25, 1: 1236, 2: 194, 3: 2985, 4: 1088, 5: 33, 6: 4}","{0: 0.004492362982929021, 1: 0.22210242587601078, 2: 0.0348607367475292, 3: 0.5363881401617251, 4: 0.19550763701707097, 5: 0.005929919137466307, 6: 0.0007187780772686433}",3.92168927192688
109044369,109.044369,2.888394018205485,0.04173923749521219,1.083911907081692,0.04330299089726941,0.001827527220511528,4651,0.0008352855393279131,16034.876227732213,110.6373677705745,1748512.9602461595,61705,36,0.005851755526657998,,,,,,,,,,,1465,0.2381339401820546,196,0.03185955786736021,3620,0.5884265279583876,828,0.13459037711313393,5,0.000812743823146944,2.0,0.00032509752925877764,,,,,,,42.652362911100894,5.137841352405721,15804,6152,"Newark, OH Urbanized Area",56.41740198432438,0.0005518864208253897,198355320,2.4562083526754923e-05,1986347252,0.007593014426727411,8448.404006911844,113.83305127774294,921250.8839907736,8093,2.6115084525357606,"{0: 36, 1: 1465, 2: 196, 3: 3620, 4: 828, 5: 5, 6: 2}","{0: 0.005851755526657998, 1: 0.2381339401820546, 2: 0.03185955786736021, 3: 0.5884265279583876, 4: 0.13459037711313393, 5: 0.000812743823146944, 6: 0.00032509752925877764}",4.2777259349823
108804484,108.804484,2.882227302115075,0.03859970702662186,1.0832013981130502,0.04851891435432574,0.0028753074577924447,5621,0.000707282952687879,20364.913663711064,120.27976999699446,2215793.922884632,90028,5,0.0006927126627874758,,,,,,,,,,,1592,0.22055971183153228,140,0.019395954558049322,4058,0.5622055971183153,1372,0.19008035466888334,45,0.006234413965087282,5.0,0.0006927126627874758,1.0,0.00013854253255749516,,,,,51.66147380470092,5.104461069548352,18422,7218,"Vallejo, CA Urbanized Area",66.3391777125656,0.0005204280932514801,1776794795,2.0983096557363314e-05,1271595686,0.004071219194441429,11331.43323835591,124.11020198105133,1232910.7464797639,9934,2.742587974508174,"{0: 5, 1: 1592, 2: 140, 3: 4058, 4: 1372, 5: 45, 6: 5, 7: 1}","{0: 0.0006927126627874758, 1: 0.22055971183153228, 2: 0.019395954558049322, 3: 0.5622055971183153, 4: 0.19008035466888334, 5: 0.006234413965087282, 6: 0.0006927126627874758, 7: 0.00013854253255749516}",5.3307945728302
108380073,108.380073,3.0786038826930953,0.03514656221974989,1.0680329563999955,0.037871747211896144,0.0013825421585035628,5550,0.0008945257271530816,20507.9207732066,119.24727455755928,2222649.9504783475,77743,13,0.00201363073110285,,,,,,,,,,,893,0.13832094175960347,154,0.02385377942998761,3644,0.5644361833952912,1739,0.269361833952912,13,0.00201363073110285,,,,,,,,,51.20867560220226,5.7741635687732344,18639,6456,"St. Joseph, MO--KS Urbanized Area",59.5681458896969,0.0005470140574887682,189193794,2.3378265335401547e-05,119882408,0.006760019314340898,10911.930868694413,122.6927963606239,1182635.8641200538,9639,2.9668525402726145,"{0: 13, 1: 893, 2: 154, 3: 3644, 4: 1739, 5: 13}","{0: 0.00201363073110285, 1: 0.13832094175960347, 2: 0.02385377942998761, 3: 0.5644361833952912, 4: 0.269361833952912, 5: 0.00201363073110285}",4.917922258377075
107996225,107.996225,2.923110580747831,0.03587748085634431,1.0719308991138667,0.052679540030375595,0.0019623962554967426,3891,0.001174671837708785,17016.34174118619,147.32248447635365,1837700.6713580354,46801,7,0.0015187676285528314,,,,,,,,,,,711,0.15426339770015188,119,0.025819049685398134,2737,0.593838142764157,1015,0.22022130614016056,20,0.004339336081579518,,,,,,,,,36.029037126066214,5.412887828162291,12474,4609,"Lake Jackson--Angleton, TX Urbanized Area",42.67741765973764,0.0008323611318401585,222719164,3.276880893413635e-05,222471455,0.005291005291005291,9248.074160269187,149.24642824702886,998757.0978291172,6692,2.8899978303319593,"{0: 7, 1: 711, 2: 119, 3: 2737, 4: 1015, 5: 20}","{0: 0.0015187676285528314, 1: 0.15426339770015188, 2: 0.025819049685398134, 3: 0.593838142764157, 4: 0.22022130614016056, 5: 0.004339336081579518}",3.194303035736084
107715959,107.715959,2.8589870358162957,0.02907716554926663,1.1117707776155643,0.05834981322786204,0.0022088791727327456,2527,0.0017669837457056623,12507.607735982048,165.71573949288134,1347268.9620771252,33598,14,0.004614370468029005,,,,,,,,,,,493,0.16249176005273566,127,0.04185893210283454,2007,0.6615029663810151,388,0.12788398154251812,4,0.0013183915622940012,1.0,0.0003295978905735003,,,,,,,23.459847764990887,5.359261700725115,8130,3034,"Glens Falls, NY Urbanized Area",28.166671198647546,0.0009101579826578038,221439971,5.0018426083360165e-05,1141400017,0.022509225092250923,6602.297277325993,166.78536182698363,711172.7828302582,4264,2.7508239947264337,"{0: 14, 1: 493, 2: 127, 3: 2007, 4: 388, 5: 4, 6: 1}","{0: 0.004614370468029005, 1: 0.16249176005273566, 2: 0.04185893210283454, 3: 0.6615029663810151, 4: 0.12788398154251812, 5: 0.0013183915622940012, 6: 0.0003295978905735003}",2.280799627304077
107142930,107.14293,2.8847952526919873,0.03288706284370328,1.0815523423508953,0.03958185962430248,0.001811072487306046,3185,0.0011815253611421248,14951.281047983155,150.79770862603652,1601924.058734386,48826,16,0.00377269511907569,,,,,,,,,,,1040,0.24522518273991983,155,0.03654798396604574,2363,0.5571799103984909,658,0.15515208677198775,9,0.0021221410044800753,,,,,,,,,29.726646452547076,5.0096675312426315,10623,4241,"Lee's Summit, MO Urbanized Area",39.582639750471635,0.0011148129193017538,191001476,3.568307866811321e-05,2455695609,0.005365715899463428,8101.167012110755,155.38538669833366,867982.7700968919,5586,2.6210799339778355,"{0: 16, 1: 1040, 2: 155, 3: 2363, 4: 658, 5: 9}","{0: 0.00377269511907569, 1: 0.24522518273991983, 2: 0.03654798396604574, 3: 0.5571799103984909, 4: 0.15515208677198775, 5: 0.0021221410044800753}",2.9316959381103516
106715316,106.715316,3.0347141033394043,0.03932883839929677,1.06257635339054,0.04384868642074866,0.002423090033843395,3976,0.001095561508800834,17175.700057894464,135.98265889156662,1832910.2591994263,34786,7,0.0014110058455956461,,,,,,,,,,,978,0.19713767385607742,78,0.015722636565208628,2853,0.575085668212054,1028,0.20721628703890344,17,0.0034267284821608546,,,,,,,,,37.25800708869193,5.433985083652489,13479,4961,"Greeley, CO Urbanized Area",46.4881723257044,0.0008619843860119796,55713845,3.0290854666579004e-05,55760150,0.0031901476370650643,9086.356404541904,139.1980182313111,969653.3949993132,6966,2.799838742189075,"{0: 7, 1: 978, 2: 78, 3: 2853, 4: 1028, 5: 17}","{0: 0.0014110058455956461, 1: 0.19713767385607742, 2: 0.015722636565208628, 3: 0.575085668212054, 4: 0.20721628703890344, 5: 0.0034267284821608546}",3.6773905754089355
105848037,105.848037,2.892483535967566,0.03084791379460683,1.0890358978681145,0.05838399189463018,0.0020765239685355224,2228,0.0020560906378126035,11517.135521894732,171.24121180721,1219066.186855528,92674,10,0.003799392097264438,,,,,,,,,,,394,0.14969604863221886,146,0.05547112462006079,1620,0.6155015197568389,456,0.17325227963525835,6,0.0022796352583586625,,,,,,,,,21.049044112173757,5.409574468085107,7119,2632,"Watertown, NY Urbanized Area",24.8658366711137,0.0011659560358549326,212500316,5.7471367719544565e-05,635556048,0.008568619188088215,6103.444415050319,173.20043170822774,646037.6102716895,3730,2.811550151975684,"{0: 10, 1: 394, 2: 146, 3: 1620, 4: 456, 5: 6}","{0: 0.003799392097264438, 1: 0.14969604863221886, 2: 0.05547112462006079, 3: 0.6155015197568389, 4: 0.17325227963525835, 5: 0.0022796352583586625}",1.933655023574829
105566623,105.566623,2.8420903954802426,0.04867097712213148,1.0901201346646605,0.030076898932831077,0.001010778970283138,3040,0.001152358793644962,12671.43677360206,128.68502056249977,1337680.7887471851,35866,11,0.0025894538606403015,,,,,,,,,,,1197,0.2817796610169492,183,0.04307909604519774,2312,0.544256120527307,540,0.1271186440677966,5,0.0011770244821092278,,,,,,,,,28.79698065173497,4.8940677966101696,10395,4248,"Guayama, PR Urbanized Area",40.239991384398074,0.0008906970027303363,238736684,3.547832002953467e-05,4198113951,0.00202020202020202,6535.203149674451,128.90495648918076,689899.3271300955,5352,2.5150659133709983,"{0: 11, 1: 1197, 2: 183, 3: 2312, 4: 540, 5: 5}","{0: 0.0025894538606403015, 1: 0.2817796610169492, 2: 0.04307909604519774, 3: 0.544256120527307, 4: 0.1271186440677966, 5: 0.0011770244821092278}",2.7190122604370117
104451543,104.451543,3.1256460454189603,0.03720505246075192,1.055962879508694,0.03343774471417377,0.002322807376728119,3103,0.00148288696104948,14752.789352021538,141.6446007328449,1540951.6113726199,05869,4,0.0010441138084051162,,,,,,,,,,,724,0.18898459932132602,80,0.020882276168102322,1888,0.4928217175672148,1129,0.29470112242234403,6,0.0015661707126076742,,,,,,,,,29.70755539724291,5.6794570608196295,10879,3831,"Bay City, MI Urbanized Area",36.677294465626034,0.0008590916425635168,3699426847,3.9325177383342465e-05,183772025,0.004963691515764317,7631.740372358411,143.01167163046836,797147.0576682306,5574,2.89584964761159,"{0: 4, 1: 724, 2: 80, 3: 1888, 4: 1129, 5: 6}","{0: 0.0010441138084051162, 1: 0.18898459932132602, 2: 0.020882276168102322, 3: 0.4928217175672148, 4: 0.29470112242234403, 5: 0.0015661707126076742}",2.512157678604126
103644125,103.644125,2.780594807755494,0.027398517367394876,1.0828054087591557,0.048471902727571445,0.0019135766591229276,2234,0.0016033608136542192,12628.50011055642,176.3737830509397,1308869.8440210235,42967,27,0.008872822872165627,,,,,,,,,,,782,0.2569832402234637,143,0.046993098915543874,1698,0.558001971738416,386,0.1268485047650345,6,0.001971738416036806,1.0,0.00032862306933946765,,,,,,,21.55452612485271,4.877423595136379,7421,3043,"Jefferson City, MO Urbanized Area",29.360081914917995,0.0011218838689747213,189891785,5.031962180052743e-05,1517993991,0.004446840048510982,6951.342653684371,185.40036719410568,720465.8269162946,3886,2.5441998028261583,"{0: 27, 1: 782, 2: 143, 3: 1698, 4: 386, 5: 6, 6: 1}","{0: 0.008872822872165627, 1: 0.2569832402234637, 2: 0.046993098915543874, 3: 0.558001971738416, 4: 0.1268485047650345, 5: 0.001971738416036806, 6: 0.00032862306933946765}",2.1057958602905273
102887133,102.887133,2.81377139166935,0.027787100697518177,1.0848426053249214,0.05277149930039828,0.001156091553319048,2424,0.001646170879712645,12768.254125024525,166.4583198605166,1313689.060339197,19801,34,0.010978366160800775,,,,,,,,,,,639,0.20632870519857927,136,0.0439134646432031,1908,0.6160800774943493,379,0.122376493380691,1,0.00032289312237649337,,,,,,,,,23.559797316929803,5.096545043590572,7892,3097,"Conway, AR Urbanized Area",30.100945664410727,0.001166519290158668,842898496,4.9217608671789376e-05,116998256,0.0035478966041561076,6721.390686999589,168.99917340134118,691544.6175582882,4092,2.63351630610268,"{0: 34, 1: 639, 2: 136, 3: 1908, 4: 379, 5: 1}","{0: 0.010978366160800775, 1: 0.20632870519857927, 2: 0.0439134646432031, 3: 0.6160800774943493, 4: 0.122376493380691, 5: 0.00032289312237649337}",1.9593415260314941
102852315,102.852315,2.9741819141449906,0.03965421841232543,1.0713266225542333,0.04685667370396459,0.0029386154312789846,4438,0.0009266869113321214,18050.45155073547,124.04160678749803,1856530.728788483,06868,13,0.002287121745249824,,,,,,,,,,,1233,0.2169247009148487,101,0.01776917663617171,3317,0.5835679099225898,1008,0.17733990147783252,12,0.00211118930330753,,,,,,,,,43.14924754002863,5.266361717100633,14967,5684,"Bend, OR Urbanized Area",55.26370505126695,0.0005370666675282452,38343078,2.644126953348787e-05,38551609,0.004743769626511659,9414.393110557196,124.71562670541712,968292.1257408585,7764,2.723082336382829,"{0: 13, 1: 1233, 2: 101, 3: 3317, 4: 1008, 5: 12}","{0: 0.002287121745249824, 1: 0.2169247009148487, 2: 0.01776917663617171, 3: 0.5835679099225898, 4: 0.17733990147783252, 5: 0.00211118930330753}",4.191068649291992
102400177,102.400177,2.8693014027316375,0.029282558224611833,1.0762463459746008,0.03796603912882976,0.0019265811339516804,2885,0.001431426614813263,13880.120962972043,152.25783003639503,1421326.8433897477,67807,2,0.0005537098560354374,,,,,,,,,,,725,0.20071982281284606,96,0.026578073089700997,2287,0.6331672203765227,498,0.1378737541528239,4,0.0011074197120708748,,,,,,,,,28.173779426182048,5.168881506090808,9335,3612,"Pascagoula, MS Urbanized Area",35.273376529417526,0.001144497940065227,125328044,4.172380182517162e-05,125338124,0.0034279592929833957,7394.127305554923,154.20772807522548,757159.9448493571,4910,2.7104097452934663,"{0: 2, 1: 725, 2: 96, 3: 2287, 4: 498, 5: 4}","{0: 0.0005537098560354374, 1: 0.20071982281284606, 2: 0.026578073089700997, 3: 0.6331672203765227, 4: 0.1378737541528239, 5: 0.0011074197120708748}",2.6648011207580566
102376410,102.37641,2.7971406003159767,0.043513371284449084,1.1016473396615976,0.05912164296998416,0.0031175589852032518,4092,0.0009516055693045176,15082.016526423404,116.64597019988655,1544042.7075358983,46126,7,0.0013270142180094786,,,,,,,,,,,1176,0.22293838862559243,141,0.026729857819905212,3003,0.5692890995260663,929,0.1761137440758294,19,0.0036018957345971565,,,,,,,,,39.97014546612838,5.018767772511849,13237,5275,"Lafayette--Louisville--Erie, CO Urbanized Area",51.52554187043675,0.0006929233105467609,3285028166,2.8714733633661558e-05,176472788,0.010349777139835311,8272.759400476407,117.5809257551752,846935.408214527,7203,2.706729857819905,"{0: 7, 1: 1176, 2: 141, 3: 3003, 4: 929, 5: 19}","{0: 0.0013270142180094786, 1: 0.22293838862559243, 2: 0.026729857819905212, 3: 0.5692890995260663, 4: 0.1761137440758294, 5: 0.0036018957345971565}",3.8993566036224365
102304200,102.3042,2.71748079173664,0.04600442785295903,1.0890177924300168,0.046613748537118985,0.001717183174868575,4739,0.0007184032272912359,17715.407115217084,117.58648884685601,1812360.5525965916,28657,9,0.001373836055564036,,,,,,,,,,,1803,0.2752251564646619,231,0.03526179209281026,3508,0.5354907647687376,944,0.14410013738360555,53,0.00809036788276599,3.0,0.00045794535185467866,,,,,,,46.322633870359184,4.705541138757441,15413,6551,"Fairfield, CA Urbanized Area",64.03451666695992,0.0006384146149108674,3785146994,2.3316916324248194e-05,3785094225,0.004411860118082139,9913.153179205732,119.99020415003537,1014157.2054760989,8452,2.5718210960158756,"{0: 9, 1: 1803, 2: 231, 3: 3508, 4: 944, 5: 53, 6: 3}","{0: 0.001373836055564036, 1: 0.2752251564646619, 2: 0.03526179209281026, 3: 0.5354907647687376, 4: 0.14410013738360555, 5: 0.00809036788276599, 6: 0.00045794535185467866}",4.604372024536133
101152649,101.152649,2.7887603305785027,0.03203569956800803,1.091664021789012,0.030005509641873228,0.0009862550419571343,1997,0.0015263019808474845,10289.601565807689,149.0933183692874,1040820.4555359954,43669,4,0.001322314049586777,,,,,,,,,,,1024,0.3385123966942149,45,0.01487603305785124,1597,0.5279338842975206,346,0.1143801652892562,9,0.0029752066115702478,,,,,,,,,19.742438974583848,4.6155371900826445,6981,3025,"Kailua (Honolulu County)--Kaneohe, HI Urbanized Area",29.905296894399672,0.0010850778148390485,110664670,4.9800573055402194e-05,2477214219,0.004154132645752757,5568.46795009095,153.01963706147768,563265.2840232993,3681,2.4244628099173555,"{0: 4, 1: 1024, 2: 45, 3: 1597, 4: 346, 5: 9}","{0: 0.001322314049586777, 1: 0.3385123966942149, 2: 0.01487603305785124, 3: 0.5279338842975206, 4: 0.1143801652892562, 5: 0.0029752066115702478}",1.9159038066864014
100976610,100.97661,3.0674371336736685,0.031304841805945526,1.0617124830991167,0.041869918699187,0.0025342196178735777,3040,0.0016306827095979302,13957.019575147946,139.06971801875665,1409332.5224020798,56656,16,0.0045377197958026095,,,,,,,,,,,470,0.13329551900170164,146,0.041406693136698806,1964,0.5570051049347703,924,0.2620533182076007,6,0.0017016449234259785,,,,,,,,,30.105981969487786,5.748156551332955,10134,3526,"Michigan City--La Porte, IN--MI Urbanized Area",34.91897777118879,0.0010512415002161119,180320830,4.274792722809462e-05,3677970521,0.0031576869942766925,7187.934354391398,139.44538789797926,725813.244008982,5205,2.943845717526943,"{0: 16, 1: 470, 2: 146, 3: 1964, 4: 924, 5: 6}","{0: 0.0045377197958026095, 1: 0.13329551900170164, 2: 0.041406693136698806, 3: 0.5570051049347703, 4: 0.2620533182076007, 5: 0.0017016449234259785}",2.430752754211426
100557006,100.557006,2.9413227387729437,0.03633835983357547,1.0651013264921556,0.04140575585072743,0.0012574867928240741,3394,0.0012616457442808807,13319.016219838892,119.47550347300952,1339320.3939324368,89650,40,0.009487666034155597,,,,,,,,,,,782,0.18548387096774194,219,0.0519449715370019,2384,0.5654648956356736,779,0.18477229601518028,12,0.0028462998102466793,,,,,,,,,33.75199933856424,5.317836812144212,11210,4216,"Uniontown--Connellsville, PA Urbanized Area",41.92646706287178,0.0009469431838094361,2037665474,3.604424287576799e-05,106782906,0.0023193577163247102,7078.606255791495,123.04294757740067,711803.4517352629,5785,2.739089184060721,"{0: 40, 1: 782, 2: 219, 3: 2384, 4: 779, 5: 12}","{0: 0.009487666034155597, 1: 0.18548387096774194, 2: 0.0519449715370019, 3: 0.5654648956356736, 4: 0.18477229601518028, 5: 0.0028462998102466793}",2.8351128101348877
100311942,100.311942,2.9254799540764855,0.04832212239294387,1.0783033048803445,0.04827368597127504,0.0018659063646953322,5157,0.0008647360025800561,19645.689881216407,116.21733230610172,1970697.303914567,07921,10,0.001596678907871627,,,,,,,,,,,1096,0.17499600830273032,204,0.03257224972058119,3745,0.5979562509979243,1193,0.1904837937090851,14,0.002235350471020278,0.0,0.0,1.0,0.0001596678907871627,,,,,51.40963176647502,5.414976848155836,16957,6263,"Bismarck, ND Urbanized Area",62.43523826903879,0.0006177946359622941,75087157,2.4060948469724943e-05,77071083,0.004953706433921095,10488.886598709858,119.07657131443646,1052160.5841343605,8836,2.808238863164618,"{0: 10, 1: 1096, 2: 204, 3: 3745, 4: 1193, 5: 14, 6: 0, 7: 1}","{0: 0.001596678907871627, 1: 0.17499600830273032, 2: 0.03257224972058119, 3: 0.5979562509979243, 4: 0.1904837937090851, 5: 0.002235350471020278, 6: 0.0, 7: 0.0001596678907871627}",4.710346460342407
100171547,100.171547,3.013555992141463,0.03469032203170082,1.0806895635902798,0.04571896342033888,0.0017915937682640715,4166,0.0010791023900311317,18852.881011637197,135.12609161009036,1888522.256342623,80362,3,0.0005893909626719057,,,,,,,,,,,921,0.18094302554027505,101,0.019842829076620824,2840,0.5579567779960707,1195,0.23477406679764243,23,0.004518664047151277,5.0,0.0009823182711198428,2.0,0.0003929273084479371,,,,,41.58865590844873,5.49155206286837,13976,5090,"Seaside--Monterey, CA Urbanized Area",50.81283211089872,0.0006002186790990936,89954271,2.956548340334481e-05,1493189831,0.012092157985117345,10134.244968933765,137.64921982577116,1015162.9962150622,7375,2.8648330058939098,"{0: 3, 1: 921, 2: 101, 3: 2840, 4: 1195, 5: 23, 6: 5, 7: 2}","{0: 0.0005893909626719057, 1: 0.18094302554027505, 2: 0.019842829076620824, 3: 0.5579567779960707, 4: 0.23477406679764243, 5: 0.004518664047151277, 6: 0.0009823182711198428, 7: 0.0003929273084479371}",3.735372543334961
100115376,100.115376,2.9663179584720383,0.036165701038146786,1.0579835780068891,0.04245522269773351,0.0030763978393902576,3331,0.0012589455186323227,15108.362628764553,135.8644934270288,1512579.4053231117,97939,14,0.0033285782215882074,,,,,,,,,,,861,0.20470756062767476,107,0.025439847836424157,2390,0.5682358535425582,811,0.1928197812648597,23,0.005468378506894912,,,,,,,,,33.27161254431088,5.293865905848787,11133,4206,"Yuba City, CA Urbanized Area",42.01152877855645,0.0007398807817422196,4315013250,3.581642728594432e-05,1011761376,0.00125752268031977,8017.346384737842,138.17518468415727,802659.6478302696,5809,2.7589158345221114,"{0: 14, 1: 861, 2: 107, 3: 2390, 4: 811, 5: 23}","{0: 0.0033285782215882074, 1: 0.20470756062767476, 2: 0.025439847836424157, 3: 0.5682358535425582, 4: 0.1928197812648597, 5: 0.005468378506894912}",3.033266067504883
100014539,100.014539,3.1209653398321358,0.040105053688340636,1.0642730792718746,0.03987273219604663,0.001585193223054335,4081,0.00115953020133114,16186.283741981157,115.18882215578769,1618863.7065774403,43291,33,0.006701868399675061,,,,,,,,,,,810,0.1645004061738424,179,0.03635255889520715,2559,0.5196994313566207,1330,0.27010560519902516,13,0.0026401299756295695,,,,,,,,,40.804067496626665,5.708367181153534,14054,4924,"Johnstown, PA Urbanized Area",49.232842037096226,0.0007253493821360886,109054087,3.077041148219238e-05,108945512,0.0015653906361178312,8369.482497922781,117.46701286813295,837069.9336983154,7126,2.8899268887083673,"{0: 33, 1: 810, 2: 179, 3: 2559, 4: 1330, 5: 13}","{0: 0.006701868399675061, 1: 0.1645004061738424, 2: 0.03635255889520715, 3: 0.5196994313566207, 4: 0.27010560519902516, 5: 0.0026401299756295695}",3.2146494388580322
99654304,99.654304,2.698195510088091,0.034566390737478914,1.089274074001534,0.05153926304821459,0.0019178789202435945,2701,0.0013788544312600822,12491.654628474975,145.85203840762182,1244847.1478090521,93916,16,0.004546746234725774,,,,,,,,,,,802,0.22790565501562943,242,0.06876953680022733,1935,0.5498721227621484,517,0.14691673770957658,7,0.0019892014776925265,,,,,,,,,27.103696394287198,4.85080988917306,8535,3519,"West Bend, WI Urbanized Area",35.31207242187954,0.000924374849568096,213281386,4.3727057029722934e-05,3677774208,0.014294083186877563,6702.119125687605,143.97392041290942,667895.0167954868,4639,2.612674055129298,"{0: 16, 1: 802, 2: 242, 3: 1935, 4: 517, 5: 7}","{0: 0.004546746234725774, 1: 0.22790565501562943, 2: 0.06876953680022733, 3: 0.5498721227621484, 4: 0.14691673770957658, 5: 0.0019892014776925265}",2.4141409397125244
98751265,98.751265,2.8470936775902205,0.05737463054193705,1.0789594036478425,0.03272426348891097,0.0019704727073168327,3846,0.0009996768745125701,16706.875508240293,130.2253603785813,1649825.0906362468,84630,12,0.0023833167825223437,,,,,,,,,,,1177,0.23376365441906655,471,0.09354518371400199,2652,0.5267130089374379,716,0.14220456802383316,7,0.0013902681231380337,,,,,,,,,38.946336535537036,5.032373386295928,12669,5035,"Staunton--Waynesboro, VA Urbanized Area",50.98668862621658,0.000618380970454457,221294966,2.9948183835811268e-05,208241022,0.005525297971426316,8740.057724776241,132.33544257814714,863091.7564946756,6522,2.5767626613704073,"{0: 12, 1: 1177, 2: 471, 3: 2652, 4: 716, 5: 7}","{0: 0.0023833167825223437, 1: 0.23376365441906655, 2: 0.09354518371400199, 3: 0.5267130089374379, 4: 0.14220456802383316, 5: 0.0013902681231380337}",3.945725440979004
97903505,97.903505,2.9922823743048377,0.026154629957321273,1.0608906472649724,0.038656225173079026,0.0027029270736773354,2427,0.0018670926885114053,13967.077549082072,169.866564802726,1367425.8466619444,27118,4,0.001361933946203609,,,,,,,,,,,506,0.17228464419475656,106,0.03609124957439564,1697,0.5778004766768812,614,0.209056860742254,9,0.0030643513789581204,1.0,0.00034048348655090226,,,,,,,24.789715138390605,5.481784133469526,8050,2937,"Elmira, NY Urbanized Area",29.99892598329345,0.0011098736819287018,443496730,5.144326894766834e-05,821354527,0.004720496894409938,7495.88029564632,175.69378836586327,733872.9540042109,4177,2.831460674157303,"{0: 4, 1: 506, 2: 106, 3: 1697, 4: 614, 5: 9, 6: 1}","{0: 0.001361933946203609, 1: 0.17228464419475656, 2: 0.03609124957439564, 3: 0.5778004766768812, 4: 0.209056860742254, 5: 0.0030643513789581204, 6: 0.00034048348655090226}",2.027484893798828
97085719,97.085719,2.839247099156139,0.040343773978185386,1.1150533665957438,0.046413502109704886,0.0009173664427463597,3769,0.0009935018592946258,15489.583793685393,118.4481237886495,1503817.379620694,59275,32,0.006329113924050633,,,,,,,,,,,1255,0.24821993670886075,129,0.025514240506329115,3044,0.6020569620253164,587,0.11609968354430379,9,0.0017800632911392405,,,,,,,,,38.8213636240362,5.022151898734177,12696,5056,"Morgantown, WV Urbanized Area",52.07769023166013,0.0007691944481584868,2606613343,3.0008462574024723e-05,155656217,0.007167611846250787,8205.07532951152,121.39525111471924,796595.6378147877,6562,2.5787183544303796,"{0: 32, 1: 1255, 2: 129, 3: 3044, 4: 587, 5: 9}","{0: 0.006329113924050633, 1: 0.24821993670886075, 2: 0.025514240506329115, 3: 0.6020569620253164, 4: 0.11609968354430379, 5: 0.0017800632911392405}",3.6458916664123535
96848721,96.848721,3.0700303865451293,0.034868350556616926,1.0581346618739065,0.04271076249028348,0.0005844917921780622,3917,0.0011882921085788604,17026.828219945197,124.76556978046447,1649026.535788399,01792,25,0.0052999788000848,,,,,,,,,,,775,0.16429934280262878,152,0.032223871104515585,2266,0.48039007843968623,1477,0.31312274750901,19,0.004027983888064448,3.0,0.0006359974560101759,,,,,,,40.44451965452389,5.603985584057663,13217,4717,"Altoona, PA Urbanized Area",48.70482491968067,0.0007155462779551075,108921046,3.2121195728745846e-05,108937610,0.003026405387001589,9209.724974575945,127.98824573818882,891950.0845494379,6969,2.946364214543142,"{0: 25, 1: 775, 2: 152, 3: 2266, 4: 1477, 5: 19, 6: 3}","{0: 0.0052999788000848, 1: 0.16429934280262878, 2: 0.032223871104515585, 3: 0.48039007843968623, 4: 0.31312274750901, 5: 0.004027983888064448, 6: 0.0006359974560101759}",3.104573965072632
